"","id","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"6594","b62d10364ea06ee5",1,0,1,0,1,0
"6595","b62deca02e9d5635",1,0,1,0,0,0
"6596","b633a676db053f75",1,0,1,1,1,0
"6597","b63fdaaec0893b94",1,0,1,0,1,0
"6598","b6414e41635dde05",1,0,0,0,1,0
"6599","b64d3dc32d5bdf8a",1,0,1,0,1,0
"6600","b64f08a82f50eea4",1,0,0,0,1,0
"6601","b66b5b800d5a2355",1,0,1,0,1,0
"6602","b6704ab54ddda5e5",1,0,1,0,1,0
"6603","b6761ee391a35ea1",1,1,1,0,0,0
"6604","b678736da8df5e0b",1,0,0,0,0,0
"6605","b67bc532c6ce1aac",1,0,0,0,0,0
"6606","b67d19cbe9071ab8",1,0,1,0,1,0
"6607","b67fe11fbaf3e55b",1,0,0,0,0,0
"6608","b6903e64cdf95226",1,0,0,0,0,0
"6609","b69098379d54c992",1,0,1,0,1,0
"6610","b6911c4c1afa9b1b",1,0,1,0,0,1
"6611","b69534fcd72928d1",1,0,0,0,0,0
"6612","b69887f4b18c2cf8",1,1,1,0,1,0
"6613","b69e4436e97527ad",1,0,0,0,1,0
"6614","b6a60730cedef0eb",1,0,0,0,0,0
"6615","b6a7f3a94296710b",1,0,1,0,1,0
"6616","b6b0d4d443831e56",1,0,0,0,0,0
"6617","b6b1c93e0edeffda",1,0,1,0,1,0
"6618","b6b75f020ab87583",1,0,0,0,0,0
"6619","b6c222c3225bc8ae",1,0,0,0,0,0
"6620","b6c5f7255258fd84",1,0,0,0,0,0
"6621","b6c866cdbcd8087f",1,0,1,0,1,0
"6622","b6ca2cd51ffd0bd9",1,0,1,0,1,0
"6623","b6cf05d648630e9b",1,0,0,0,0,0
"6624","b6d2876b26211c83",1,0,0,0,0,0
"6625","b6d82a81bfae9d6e",1,0,0,0,1,0
"6626","b6dc4a0b62136ef6",1,0,0,0,0,1
"6627","b6e535faa72e456a",1,0,0,0,1,0
"6628","b6ecd90a149fa9a4",1,0,0,0,0,0
"6629","b6ed41fa2f2c081e",1,0,0,0,0,0
"6630","b6f2a629fb4bbdb6",1,0,0,0,0,0
"6631","b6f88d953df3eb78",1,0,1,0,1,0
"6632","b6f93a78ec614136",1,0,1,0,1,0
"6633","b710a5d78e20b596",1,0,0,0,1,0
"6634","b7167381d6a9ebce",1,0,1,0,1,0
"6635","b721b8460a74e1c5",1,0,1,1,1,1
"6636","b72ec9435e3f18e2",1,0,1,0,1,0
"6637","b7320992f8111100",1,0,1,0,1,0
"6638","b757be7a83702924",1,0,0,0,0,0
"6639","b75b7c97d04f424a",1,0,1,0,1,0
"6640","b75fc8d86e4de10f",1,0,0,0,0,0
"6641","b765dee6552a0aa3",1,0,1,0,1,0
"6642","b76b0d6f1ca62703",1,0,0,0,0,0
"6643","b76e9f17979d1f14",1,0,0,0,0,0
"6644","b77447267cd0403f",1,0,1,0,1,0
"6645","b77c74f6bc4aa3ca",1,0,0,0,0,0
"6646","b78033c0c888d7f4",1,1,1,0,0,0
"6647","b7877802b53dedd6",1,0,1,0,1,0
"6648","b78a11725c335a7c",1,0,1,0,1,0
"6649","b78e1f3cba0419b2",1,0,0,0,0,0
"6650","b791943926744bc2",1,0,0,0,0,0
"6651","b797862056dd0087",1,1,0,0,0,0
"6652","b79b85f120ce6624",1,1,1,0,1,1
"6653","b7a0bb336f6e7f9f",1,0,1,0,1,0
"6654","b7a132c6c451f39f",1,0,0,0,0,0
"6655","b7a73d8d63277dc2",1,0,0,0,0,0
"6656","b7a9782f26de46ca",1,0,0,0,0,0
"6657","b7ad11befc4a82f6",1,0,1,0,1,0
"6658","b7bf20c1fff8e732",1,0,1,0,1,0
"6659","b7ca97454af01014",1,0,0,0,0,0
"6660","b7cb9d4eedcd766f",1,0,1,0,0,0
"6661","b7d6b72945f3c88d",1,0,0,0,0,0
"6662","b7dda642e091bcd9",1,0,0,0,1,0
"6663","b7e0a4159bb4956c",1,0,1,0,1,0
"6664","b7edbedf27b85bbb",1,1,1,0,1,0
"6665","b7eef723dcaf13cc",1,0,0,0,1,0
"6666","b7f6692802236e0e",1,0,1,0,1,0
"6667","b7fc9dc12eb8c7c8",1,0,0,0,0,0
"6668","b80767dca8e473b9",1,0,1,0,1,0
"6669","b81633c3ceca77d6",1,0,0,0,0,0
"6670","b8300a02031dc4ae",1,0,1,0,1,0
"6671","b8304ea9d1633bd5",1,1,1,0,0,0
"6672","b836710b191b53be",1,0,1,0,1,0
"6673","b83ad24a364a503e",1,0,0,0,0,0
"6674","b83bb4c9a6cbdf76",1,0,0,0,1,0
"6675","b83cc6dcf30e2e26",1,1,1,0,1,0
"6676","b846d8804d8c0873",1,0,1,0,1,0
"6677","b85ab005a6f63d88",1,0,0,0,1,0
"6678","b8629683e6ea3cca",1,1,1,0,1,0
"6679","b868798d455d4a36",1,0,1,0,0,0
"6680","b878709393b479c8",1,0,1,0,1,0
"6681","b87c7e85a3fb2603",1,1,1,0,1,0
"6682","b87dbde9a18b4919",1,0,1,0,1,0
"6683","b8930f4bdd378f76",1,0,0,0,1,0
"6684","b895bf279997fe7c",1,1,1,0,1,0
"6685","b895cd65f6132aee",1,0,0,0,0,0
"6686","b89a122659669aba",1,0,1,0,1,0
"6687","b8a68852a3375c0d",1,1,1,0,1,0
"6688","b8ab6f2a68cb408d",1,0,1,0,1,0
"6689","b8b4e08335a580d2",1,0,0,0,0,0
"6690","b8b5502b15922dc1",1,0,0,0,0,0
"6691","b8bac53c61b8b489",1,0,0,0,0,0
"6692","b8bf4a279b99e8a4",1,0,0,0,0,0
"6693","b8c4a9399a9792ea",1,0,1,0,1,0
"6694","b8da22c2e1522056",1,1,1,0,1,0
"6695","b8da783cc6a35e37",1,0,1,0,1,0
"6696","b8e1d37990d29bb2",1,1,1,0,1,0
"6697","b8e692d3f415121e",1,0,1,0,0,0
"6698","b8e6ca0a75ea39dc",1,0,0,0,0,0
"6699","b8fe5d67de78062c",1,0,1,0,0,0
"6700","b8ffe81d3d7c1865",1,0,1,0,1,0
"6701","b900979c3439bc69",1,0,0,0,1,1
"6702","b901afe0208f4b12",1,0,1,0,1,0
"6703","b905c67ac1638a2c",1,0,0,0,0,0
"6704","b906b2f57a681e61",1,0,1,0,0,0
"6705","b912ae4fa4bf5164",1,1,1,0,1,0
"6706","b91b4e18171db54a",1,0,0,0,0,0
"6707","b9209e3bdd7c61ec",1,0,1,0,1,0
"6708","b922551ccbb546c5",1,0,0,0,0,0
"6709","b9299d1318e99380",1,0,0,0,0,0
"6710","b9324babd78b43ef",1,0,0,0,0,0
"6711","b94af8ad815517a1",1,1,1,0,1,0
"6712","b953474dd2bffcef",1,0,1,0,1,0
"6713","b9558b56cac99a2c",1,0,1,0,0,0
"6714","b955b71a525a4b1b",1,0,1,0,0,0
"6715","b967ca412d2916d0",1,0,0,0,0,0
"6716","b96dd213fd330bb1",1,1,1,0,1,0
"6717","b96ed4e38f60b848",1,0,0,0,0,0
"6718","b96f329368a6a942",1,0,0,0,0,0
"6719","b974442780c78e64",1,0,1,0,1,0
"6720","b9758b9a5f379bf7",1,1,1,0,1,0
"6721","b977579d6fc42566",1,0,0,0,0,0
"6722","b977b36ff0aba246",1,0,0,0,0,0
"6723","b9875864a7d2a30c",1,0,1,0,1,0
"6724","b9880f30b82ae219",1,0,0,0,1,0
"6725","b99d571270e3697a",1,0,1,0,0,0
"6726","b9a16ce564fce682",1,0,0,0,0,0
"6727","b9a1b128936cf730",1,0,0,0,0,0
"6728","b9a833281037e201",1,0,1,0,1,0
"6729","b9aa852293b270df",1,0,0,0,0,0
"6730","b9ad1806b44f8f13",1,0,1,0,1,0
"6731","b9b7c4b5b39b4622",1,1,1,0,1,0
"6732","b9bac59851b4b14e",1,0,1,0,1,0
"6733","b9c6c38d6b2e836f",1,0,0,0,1,0
"6734","b9d0e59c6a2a6e1f",1,0,0,0,0,0
"6735","b9dedf6ed982c6eb",1,1,1,0,1,0
"6736","b9edf61efb48c871",1,0,0,0,1,0
"6737","b9f6ef334adb0c45",1,0,0,0,0,0
"6738","ba2050ba3f358124",1,0,1,0,1,0
"6739","ba2070bdd3664058",1,0,1,0,0,0
"6740","ba24e2506127834c",1,0,0,0,0,0
"6741","ba2594e13dc888b9",1,0,0,0,0,0
"6742","ba2a6e0032d62a9e",1,0,0,0,1,0
"6743","ba323e08d7916658",1,0,0,0,1,0
"6744","ba3d70d27b64707c",1,1,1,0,1,1
"6745","ba560a5394c67e06",1,0,0,0,0,0
"6746","ba6014b343205a67",1,0,0,0,0,0
"6747","ba691d80ecae92df",1,1,0,0,1,0
"6748","ba7b10573ecb2d4e",1,0,0,0,0,0
"6749","ba8fee3e2e041c25",1,0,0,0,0,0
"6750","ba965a8fc4510a79",1,0,1,0,1,0
"6751","baa2e7669505c667",1,0,1,0,0,0
"6752","baaafd2714afe8ac",1,0,1,0,1,0
"6753","baad8f09e017efb6",1,0,0,0,0,0
"6754","baaf3af38c53e206",1,0,0,0,1,0
"6755","babcacdf8e25a982",1,0,0,0,0,0
"6756","bac59be14b24b476",1,0,1,0,1,0
"6757","bac8974955c090ce",1,0,0,0,0,0
"6758","baceee461e2fc243",1,0,1,0,0,0
"6759","bad4faeb74971cc4",1,0,0,0,0,0
"6760","bada7fd459b4feb2",1,0,1,0,1,0
"6761","badfd559c0243e84",1,0,0,0,1,0
"6762","baefaa5f33b10e44",1,0,1,0,1,0
"6763","bafc7910eed1a68f",1,0,1,0,0,0
"6764","bb00f15b59ebae66",1,0,0,0,1,0
"6765","bb1138ab713f89d1",1,0,0,0,0,0
"6766","bb15e90a8e6a3c1a",1,0,1,0,0,0
"6767","bb209419a5e6b9a1",1,0,0,0,1,0
"6768","bb210c50f512c070",1,0,0,0,1,0
"6769","bb2161e23f906aed",1,0,1,0,1,0
"6770","bb350a867c6cd8b2",1,0,1,0,0,0
"6771","bb37adfdbdb14f55",1,0,0,0,0,0
"6772","bb422996459527e1",1,0,0,0,0,0
"6773","bb46a183632d6e30",1,0,0,0,0,0
"6774","bb572cd39ce36e4d",1,0,0,0,0,0
"6775","bb5747668e181d81",1,0,1,0,1,0
"6776","bb59449f113ca4b6",1,0,1,0,1,0
"6777","bb5cdc9f21794814",1,0,1,0,0,0
"6778","bb6a13b7d8fd5437",1,0,1,0,1,0
"6779","bb8462d14e546c57",1,0,0,0,0,0
"6780","bb884acb8ecc2c6a",1,0,1,0,1,0
"6781","bb8cf2f403e62bbf",1,0,0,0,0,0
"6782","bb945aa4c63b1b60",1,0,0,0,0,0
"6783","bb948c66bab047da",1,0,0,0,0,0
"6784","bb9737e2d8e1e3c5",1,0,0,0,0,0
"6785","bb9b86f8c8bd314b",1,0,1,0,1,0
"6786","bba2116785b9eca4",1,0,1,0,1,0
"6787","bba2f7e19f276963",1,0,1,0,1,0
"6788","bba6f1c6178f54a4",1,0,0,0,0,0
"6789","bba8256c39d4f055",1,0,0,0,0,0
"6790","bbb3dae345736816",1,0,1,0,1,0
"6791","bbc89a0f245d2b88",1,0,1,0,1,1
"6792","bbce47d04cc4f240",1,1,1,0,1,0
"6793","bbd4d568b198eb38",1,0,0,0,0,0
"6794","bbd7e36f0d421b30",1,0,1,0,1,0
"6795","bbe284add79c4747",1,0,0,0,0,0
"6796","bbe3babea76ad72a",1,1,1,0,1,0
"6797","bbe48f011c1a0b07",1,0,0,0,0,0
"6798","bbe6d025c682d652",1,0,0,0,0,0
"6799","bbf08813bb76755f",1,0,0,0,0,0
"6800","bbf1733dc449430d",1,0,1,0,0,0
"6801","bbf2b20bdb539895",1,0,0,0,0,0
"6802","bbfc15207499a47e",1,0,0,0,0,0
"6803","bc06063d9c72871d",1,0,1,0,0,0
"6804","bc07656ace7d5e42",1,0,1,0,1,0
"6805","bc0787308c2099c8",1,0,0,0,0,0
"6806","bc13a27d27894bd4",1,0,1,0,1,0
"6807","bc1663765cdbb653",1,0,1,0,1,1
"6808","bc1ab164e1e15fd2",1,0,1,0,1,0
"6809","bc28ef2e50107d5c",1,0,0,0,0,0
"6810","bc2db4c6f93416e6",1,0,1,0,1,0
"6811","bc30eff256dd2873",1,0,0,0,1,0
"6812","bc38c66929234535",1,0,0,0,0,0
"6813","bc473569f798c069",1,0,1,0,0,0
"6814","bc4bbac5a72370dc",1,0,1,0,1,0
"6815","bc552c4b52ee0f0c",1,0,1,0,1,0
"6816","bc5655363f3be97c",1,0,0,0,0,0
"6817","bc622a341a68d03b",1,0,0,0,1,0
"6818","bc65cc1ca005c9dd",1,0,0,0,0,0
"6819","bc684e079e627da2",1,0,1,0,1,0
"6820","bc6a7ba56029e085",1,0,0,0,0,0
"6821","bc73965c3d792073",1,0,0,0,0,0
"6822","bc79eba82a394524",1,0,1,0,1,0
"6823","bc7aa2cc0b202b7a",1,0,1,0,0,0
"6824","bc7b575ae0aed07e",1,0,0,0,0,0
"6825","bc7c95bdd74cd016",1,0,1,0,1,0
"6826","bc7fb93bc05e4fc4",1,0,0,0,0,0
"6827","bc8091bc26136974",1,0,0,0,0,0
"6828","bc86112769ca062e",1,0,0,0,0,0
"6829","bc87673aa9d56bfb",1,0,1,0,1,0
"6830","bc8bf2c90768b46f",1,0,1,0,1,0
"6831","bca3ac7412a64c33",1,0,1,0,1,1
"6832","bcaff0d07efaf141",1,0,1,0,0,0
"6833","bcbe260d95b819c2",1,0,0,0,0,0
"6834","bcbecdeafde97a4c",1,0,1,0,1,1
"6835","bcc0dd50dc842ea9",1,0,0,0,0,0
"6836","bcc800b2f3b053dd",1,0,0,0,1,0
"6837","bcca77e2acdfda86",1,0,0,0,0,0
"6838","bccb90016e2a3d79",1,0,0,0,0,0
"6839","bcccfe373f81b42f",1,0,0,0,0,0
"6840","bccd81a7796d64f5",1,0,0,0,0,0
"6841","bcda88334022ad95",1,0,0,0,1,0
"6842","bcdf0ce43b8cbd14",1,0,1,0,1,0
"6843","bce063a4585b67a6",1,0,0,0,0,0
"6844","bce130f3c614de44",1,0,1,0,1,0
"6845","bce5319af60fff97",1,0,0,0,0,0
"6846","bcf8ad1bcef692d2",1,0,0,0,0,0
"6847","bcfe7fdd50942f16",1,0,0,0,0,0
"6848","bd04ff24e2746d27",1,0,0,0,1,0
"6849","bd0c8301bdb38e9f",1,0,1,0,0,0
"6850","bd0fcfab527745be",1,0,0,0,0,0
"6851","bd10acf22a81ec63",1,0,0,0,0,0
"6852","bd19d7a8e8545087",1,0,1,0,1,0
"6853","bd1ec1ffa20f81ed",1,0,1,0,1,0
"6854","bd1ed5ca6cb784f0",1,0,1,0,1,0
"6855","bd211e87669b16e0",1,0,0,0,1,0
"6856","bd2aa4d4f0f6e2a8",1,0,1,0,1,0
"6857","bd2d8a0981db4a5d",1,1,1,0,1,0
"6858","bd3814b31a5eb57e",1,0,0,0,0,0
"6859","bd3b2e01565df176",1,0,0,0,1,0
"6860","bd3e716d0636b231",1,0,0,0,0,0
"6861","bd4fa0c753f4c094",1,0,1,0,1,0
"6862","bd65c6dd39e516d8",1,1,1,0,1,0
"6863","bd68413caaa1ab43",1,0,0,0,0,0
"6864","bd78368bd6ba879e",1,0,0,0,0,0
"6865","bd7a06c8991f55e8",1,0,1,0,1,0
"6866","bd7b6243c007986d",1,0,0,0,0,0
"6867","bdaa667d0d9e0f67",1,0,0,0,0,0
"6868","bdafe314cfa46b02",1,0,0,0,0,0
"6869","bdb3e4593ed922b5",1,0,0,0,0,0
"6870","bdb5523f0df8d34e",1,0,1,0,0,0
"6871","bdc7612094ebc31e",1,0,0,0,0,0
"6872","bdc9f4f64174c4c0",1,0,1,0,1,1
"6873","bdcd154a9a534b33",1,0,0,0,0,0
"6874","bde62bd713f69e8f",1,0,0,0,1,0
"6875","bdfe6730bc48efd9",1,0,1,0,1,0
"6876","be0cdab4cbd7a85d",1,0,1,0,1,1
"6877","be121dec217158da",1,1,1,0,1,1
"6878","be34f77431da1d30",1,0,1,0,1,0
"6879","be3724f1a48f2a14",1,0,1,0,1,0
"6880","be3a6e32a31dc910",1,0,1,0,1,1
"6881","be4c32bf82bca369",1,0,0,0,0,0
"6882","be4d8d2422881ebc",1,0,0,0,0,0
"6883","be51f95925020f10",1,0,1,0,1,0
"6884","be597a8fe20072f0",1,0,0,0,1,0
"6885","be5ba1606383b824",1,1,1,0,0,0
"6886","be5ed2c87b6730c7",1,0,1,0,1,0
"6887","be63a4da963bc656",1,1,1,0,1,0
"6888","be64621e7bcca2b5",1,1,1,0,1,0
"6889","be6785d4f8e6f6a6",1,0,1,0,1,0
"6890","be840e13a81b9461",1,0,1,0,1,0
"6891","be8740fd15f5e466",1,0,1,0,1,0
"6892","be890706c9ff2919",1,0,1,0,1,0
"6893","be892c85f8e1ded6",1,0,0,0,1,0
"6894","be899af72c4e79ab",1,0,0,0,0,0
"6895","be957b67f563349f",1,0,1,0,1,1
"6896","be9aeb8f9a29b48d",1,0,1,0,1,0
"6897","be9b52ae22899c2d",1,1,1,1,1,0
"6898","beaaf8513479d4be",1,0,1,0,0,0
"6899","beb4eb800ee09926",1,0,1,0,1,0
"6900","beb92b4265dded33",1,0,1,0,1,0
"6901","bec72dd83bcc0d39",1,0,0,0,1,0
"6902","bed646df00e8b586",1,0,1,0,1,0
"6903","beda7b8019c5839b",1,0,0,0,0,0
"6904","bee4920a327d9950",1,0,0,0,0,0
"6905","bee5485639d44c7a",1,0,1,0,0,0
"6906","bef160a66fd1bfa0",1,0,0,0,1,0
"6907","bf01285eec9b3811",1,0,1,0,1,0
"6908","bf05e5722175ae70",1,1,1,0,1,0
"6909","bf08028d578baaca",1,0,0,0,0,0
"6910","bf0a18a5edeba4e9",1,1,1,0,1,0
"6911","bf11b72b2e2caabe",1,0,1,0,1,0
"6912","bf1be2cb65b5e96c",1,0,1,0,1,0
"6913","bf201f6d4893d3f1",1,0,0,0,0,0
"6914","bf20893fb08e02ce",1,1,1,0,1,0
"6915","bf2a5c9c0a3873a5",1,0,1,0,0,0
"6916","bf348c208683cfad",1,0,0,0,0,0
"6917","bf363530c19ef6c9",1,0,0,0,0,0
"6918","bf3bc5ff4cd09b62",1,0,0,0,0,0
"6919","bf3de23145426bc7",1,0,1,0,1,0
"6920","bf3e08b8be31f02d",1,0,1,0,1,1
"6921","bf4129207151e1c1",1,0,0,0,0,0
"6922","bf41e216ad483afc",1,0,0,0,1,0
"6923","bf476e6330a92fa6",1,0,0,0,0,0
"6924","bf4a7facde31bb29",1,0,1,0,1,1
"6925","bf4c77aa00ed3fd2",1,0,0,0,0,0
"6926","bf4e6d0e66af815e",1,0,0,0,1,0
"6927","bf6d73c7993b9ca8",1,0,0,0,1,0
"6928","bf6ec4e6419068de",1,0,0,0,0,0
"6929","bf8b1e93498277af",1,1,1,1,1,0
"6930","bf8f61c7fe0bad6b",1,1,1,0,1,0
"6931","bf906c9cb31de225",1,0,0,0,0,0
"6932","bf92914c41431d27",1,1,1,0,1,0
"6933","bf96f0fc948a06ff",1,1,1,0,1,0
"6934","bfa811f71029a9d1",1,0,1,0,1,0
"6935","bfae81e2fd886a86",1,0,1,0,1,0
"6936","bfb1c2188980053f",1,0,1,0,1,0
"6937","bfb686edd70e6034",1,0,0,0,0,0
"6938","bfbdc37607a076bb",1,0,1,0,1,0
"6939","bfc6268519aeb176",1,0,0,0,0,0
"6940","bfdb864e06fb681a",1,0,0,0,0,0
"6941","bfded8f5c640687b",1,1,1,0,0,0
"6942","bfe2c6da9c2b3297",1,0,0,0,1,0
"6943","bfe5f21fc2e6a00d",1,0,0,0,1,0
"6944","bfebed1ac01e5db6",1,0,0,0,0,0
"6945","bff154e8edb12208",1,1,1,0,0,0
"6946","bff52a9d512e0fb1",1,0,1,0,0,0
"6947","bff783d6e40800a4",1,0,0,0,1,0
"6948","bffa2d1a2da5f0d3",1,0,0,0,0,0
"6949","c011be5c12ca3fbe",1,0,0,0,1,0
"6950","c0127315d1bbcfb2",1,0,0,0,0,0
"6951","c0175c4aad9d1693",1,1,1,0,1,0
"6952","c01da0bcce547b84",1,0,1,0,0,0
"6953","c01dd30e5a4234ea",1,0,1,0,0,0
"6954","c02eacff0b24bb2a",1,0,1,0,1,0
"6955","c03757aaa4134e6f",1,1,0,0,1,0
"6956","c03f6a4b1b83ebd1",1,0,0,0,1,0
"6957","c04210f9b9d16102",1,0,0,0,1,0
"6958","c04b0034c4151d2b",1,0,1,0,1,0
"6959","c04d00a14a202a94",1,0,1,1,1,0
"6960","c05a6f47d1a70cd0",1,0,1,0,1,0
"6961","c05e952fe5c729d1",1,0,0,0,1,0
"6962","c0656ee0c08bd9d7",1,1,1,0,0,0
"6963","c067522751ae22ab",1,0,1,0,0,0
"6964","c068bb3d0b7fe190",1,0,0,0,0,0
"6965","c06cd5be020445e4",1,1,1,1,1,0
"6966","c075bdfa0061c0f8",1,0,0,0,0,0
"6967","c076150d1c4fcde5",1,0,0,0,1,1
"6968","c076a2bae78705d6",1,0,0,0,0,0
"6969","c07f3b6447a4f5c0",1,0,1,0,0,0
"6970","c0831fe580352803",1,0,1,0,1,0
"6971","c089baec18e24a43",1,0,1,0,1,0
"6972","c0953b485f4c682a",1,0,0,0,1,0
"6973","c09ac9395ab8c7db",1,0,0,0,0,0
"6974","c0a059b9b614862e",1,0,0,0,0,0
"6975","c0a3a5a5a1456920",1,0,1,0,1,0
"6976","c0a53df02fd5d288",1,0,1,0,0,0
"6977","c0a5fddadcd70087",1,0,0,0,1,0
"6978","c0a89aae9e6eb348",1,0,0,0,0,0
"6979","c0b303687cdd049d",1,0,1,0,1,0
"6980","c0bbd37cab2cc6eb",1,0,0,0,0,0
"6981","c0bfbfe91addcc55",1,1,1,0,1,1
"6982","c0d14e4230a3d8b4",1,0,1,0,0,0
"6983","c0f01591f49657b5",1,0,1,0,1,0
"6984","c0f85577502a6526",1,1,1,0,1,0
"6985","c100e5ff4c7a048d",1,0,1,0,0,0
"6986","c102961adbad28a1",1,0,1,1,1,0
"6987","c10c04ecaea5b2b0",1,0,0,0,0,0
"6988","c1249b3df042ba62",1,0,0,0,1,1
"6989","c12cfc0f54f4d9f2",1,0,1,0,1,0
"6990","c1303d4c43ea20f7",1,0,1,0,1,0
"6991","c137b2cdc15ced08",1,1,1,0,1,0
"6992","c13b67a92b22fcc2",1,0,1,0,1,0
"6993","c14532e93d456260",1,0,0,0,0,0
"6994","c148e354da59889f",1,0,1,0,1,0
"6995","c14a9a082b6272fe",1,0,1,0,1,0
"6996","c152c0c5614ddca1",1,0,1,0,1,0
"6997","c15768ff8598179c",1,0,0,0,0,0
"6998","c15b2bf6f1c24df7",1,0,1,0,1,0
"6999","c15bcd1298772e2a",1,0,0,0,0,0
"7000","c1600f79d7cb5214",1,0,1,0,0,0
"7001","c168dbfbabfc03ac",1,0,0,0,0,0
"7002","c1699e1e319ba051",1,0,1,0,1,0
"7003","c1723b16ec5d9979",1,0,1,0,1,0
"7004","c172ad357a4c8cab",1,0,1,0,1,1
"7005","c1743b03e8fe47ab",1,0,0,0,0,0
"7006","c1766c2edb833519",1,0,0,0,0,0
"7007","c1797ae4b36f5649",1,0,1,0,0,0
"7008","c179d5d4d96bd2fc",1,0,1,0,1,1
"7009","c17afdd7682c2ad4",1,0,1,0,1,0
"7010","c185145cdf371bca",1,0,1,0,1,0
"7011","c18cfbefa45218f9",1,0,1,0,0,0
"7012","c18e4353c54c857f",1,0,0,0,1,0
"7013","c19185c836945df0",1,0,0,0,0,0
"7014","c192d5140b9d312a",1,0,1,0,1,1
"7015","c19a477f8983a33c",1,1,1,1,1,0
"7016","c1b13a32842bb05b",1,0,1,0,1,0
"7017","c1b748dadf8625cc",1,0,0,0,1,0
"7018","c1b9b97ddbcd0ef9",1,0,0,0,0,0
"7019","c1ba6422e470bbab",1,0,0,0,1,0
"7020","c1bef83163b6adf6",1,0,0,0,0,0
"7021","c1cafef515f20e92",1,0,0,0,0,0
"7022","c1ced4ead8ff4758",1,0,0,0,0,0
"7023","c1d612ac8fb4a7da",1,0,1,0,0,0
"7024","c1db38c4d9666173",1,1,1,0,1,0
"7025","c1e23ce6af66fa0e",1,0,1,1,1,0
"7026","c1ebdf8fdb9ed2e4",1,0,0,0,0,0
"7027","c1ee0cce22f32faf",1,0,1,0,1,0
"7028","c1fc1f0a316fd635",1,0,0,0,0,0
"7029","c1ffd7a410f9b264",1,0,1,0,1,0
"7030","c201b5a5b79cd589",1,0,0,0,0,0
"7031","c202d86e9fab0b13",1,0,0,0,1,0
"7032","c20585403db79682",1,0,0,0,0,0
"7033","c20b82cf3a10b528",1,0,0,0,0,0
"7034","c20d09110200bfd3",1,0,0,0,0,0
"7035","c21623c5101e1fbb",1,0,0,0,0,0
"7036","c218d82a89df572a",1,0,1,0,1,1
"7037","c21bc4b6d4e1c256",1,0,1,0,1,0
"7038","c222814faeed6b2b",1,0,1,0,0,0
"7039","c233619b3c53ee20",1,0,0,0,1,0
"7040","c23619e2ecd75148",1,0,1,0,1,0
"7041","c23e2627ac430491",1,0,1,0,1,1
"7042","c24a6fb63f5df3b5",1,0,0,0,1,0
"7043","c253e034605ee865",1,0,0,0,0,1
"7044","c256156dc327255a",1,0,0,0,0,0
"7045","c263e81096802cbc",1,0,1,0,1,0
"7046","c26924f41f892517",1,0,0,0,0,0
"7047","c26af5785b94e28f",1,0,1,0,0,0
"7048","c26f216eee6a0b19",1,0,0,0,0,0
"7049","c281db69b35875bc",1,0,0,0,0,0
"7050","c2949c9aa96c6efc",1,0,0,0,0,0
"7051","c29ac97b4725d639",1,0,1,0,1,0
"7052","c29cb90e7812dee0",1,0,1,0,1,0
"7053","c2a599ef3c60636c",1,0,0,0,0,0
"7054","c2aeabfa7e9875f7",1,0,1,0,0,0
"7055","c2af7532d04aac37",1,0,0,0,0,0
"7056","c2b71578f55cc6b9",1,0,0,0,0,1
"7057","c2bd75a07c30379d",1,0,1,0,1,0
"7058","c2c175c72d1c727f",1,0,0,0,1,0
"7059","c2c4b6306dcd427a",1,0,1,0,0,0
"7060","c2c4bc22eba22f4f",1,0,1,0,0,0
"7061","c2d2141f3ba55e8f",1,0,0,0,0,0
"7062","c2e2fa03fa970114",1,0,0,0,0,0
"7063","c2ea6826e7670813",1,0,1,0,1,0
"7064","c2f20aef7c7ebecb",1,0,0,0,0,0
"7065","c2ff7cee1a3bd9e8",1,0,1,0,1,0
"7066","c30637b786fc3863",1,0,1,0,1,0
"7067","c31979f88f7cfbff",1,0,0,0,0,0
"7068","c31f9e172411a550",1,0,1,0,1,1
"7069","c3217a440784311b",1,0,0,0,0,0
"7070","c32d55a5d95d21ce",1,0,0,0,0,0
"7071","c32f955966ce7113",1,1,1,0,0,0
"7072","c332a106a9282814",1,0,0,0,0,0
"7073","c3346ddf3e18bc4e",1,0,1,0,1,0
"7074","c33bf3309f4ebf40",1,1,1,0,1,0
"7075","c33d7b2d87e78295",1,0,1,0,1,0
"7076","c33e23984bd4e677",1,0,1,0,1,0
"7077","c349d09578d8f9ae",1,0,0,0,0,0
"7078","c35a7ec43a7e5e2c",1,0,0,0,0,0
"7079","c35bd093cf7056d9",1,0,1,0,1,0
"7080","c35d2a7a408f481d",1,0,1,0,0,0
"7081","c360efc517990f93",1,0,1,0,1,0
"7082","c3631c20fbd54850",1,0,0,0,0,0
"7083","c366db330283f1bb",1,1,1,0,1,0
"7084","c36a8bb4c8b531eb",1,0,1,0,1,0
"7085","c36ac0350a388477",1,1,1,0,1,1
"7086","c37a73ae3d29e008",1,0,1,0,0,0
"7087","c37ef66aaed8afee",1,1,1,0,1,0
"7088","c38177e97cfba215",1,0,0,0,0,0
"7089","c381c0fe99f03062",1,0,0,0,0,0
"7090","c386e1844b1a5387",1,0,0,0,0,0
"7091","c389dc114523a09b",1,0,0,0,1,0
"7092","c38a790dcfe665db",1,1,1,0,1,0
